date,window,score,regime
1976-06-25,full,54.4,cool
1976-06-25,rolling20y,45.76,cool
1976-06-28,full,54.4,cool
1976-06-28,rolling20y,45.76,cool
1976-06-29,full,54.4,cool
1976-06-29,rolling20y,45.76,cool
1976-06-30,full,54.4,cool
1976-06-30,rolling20y,45.76,cool
1976-07-01,full,55.34,cool
1976-07-01,rolling20y,46.65,cool
1976-07-02,full,55.34,cool
1976-07-02,rolling20y,46.65,cool
1976-07-05,full,55.34,cool
1976-07-05,rolling20y,46.65,cool
1976-07-06,full,55.34,cool
1976-07-06,rolling20y,46.65,cool
1976-07-07,full,55.34,cool
1976-07-07,rolling20y,46.65,cool
1976-07-08,full,55.34,cool
1976-07-08,rolling20y,46.65,cool
1976-07-09,full,55.34,cool
1976-07-09,rolling20y,46.65,cool
1976-07-12,full,55.34,cool
1976-07-12,rolling20y,46.65,cool
1976-07-13,full,55.34,cool
1976-07-13,rolling20y,46.65,cool
1976-07-14,full,55.34,cool
1976-07-14,rolling20y,46.65,cool
1976-07-15,full,55.34,cool
1976-07-15,rolling20y,46.65,cool
1976-07-16,full,55.34,cool
1976-07-16,rolling20y,46.65,cool
1976-07-19,full,55.34,cool
1976-07-19,rolling20y,46.65,cool
1976-07-20,full,55.34,cool
1976-07-20,rolling20y,46.65,cool
1976-07-21,full,55.34,cool
1976-07-21,rolling20y,46.65,cool
1976-07-22,full,55.34,cool
1976-07-22,rolling20y,46.65,cool
1976-07-23,full,55.34,cool
1976-07-23,rolling20y,46.65,cool
1976-07-26,full,55.34,cool
1976-07-26,rolling20y,46.65,cool
1976-07-27,full,55.34,cool
1976-07-27,rolling20y,46.65,cool
1976-07-28,full,55.34,cool
1976-07-28,rolling20y,46.65,cool
1976-07-29,full,55.34,cool
1976-07-29,rolling20y,46.65,cool
1976-07-30,full,55.34,cool
1976-07-30,rolling20y,46.65,cool
1976-08-02,full,55.6,cool
1976-08-02,rolling20y,47.07,cool
1976-08-03,full,55.6,cool
1976-08-03,rolling20y,47.07,cool
1976-08-04,full,55.6,cool
1976-08-04,rolling20y,47.07,cool
1976-08-05,full,55.6,cool
1976-08-05,rolling20y,47.07,cool
1976-08-06,full,55.6,cool
1976-08-06,rolling20y,47.07,cool
1976-08-09,full,55.6,cool
1976-08-09,rolling20y,47.07,cool
1976-08-10,full,55.6,cool
1976-08-10,rolling20y,47.07,cool
1976-08-11,full,55.6,cool
1976-08-11,rolling20y,47.07,cool
1976-08-12,full,55.6,cool
1976-08-12,rolling20y,47.07,cool
1976-08-13,full,55.6,cool
1976-08-13,rolling20y,47.07,cool
1976-08-16,full,55.6,cool
1976-08-16,rolling20y,47.07,cool
1976-08-17,full,55.6,cool
1976-08-17,rolling20y,47.07,cool
1976-08-18,full,55.6,cool
1976-08-18,rolling20y,47.07,cool
1976-08-19,full,55.6,cool
1976-08-19,rolling20y,47.07,cool
1976-08-20,full,55.6,cool
1976-08-20,rolling20y,47.07,cool
1976-08-23,full,55.6,cool
1976-08-23,rolling20y,47.07,cool
1976-08-24,full,55.6,cool
1976-08-24,rolling20y,47.07,cool
1976-08-25,full,55.6,cool
1976-08-25,rolling20y,47.07,cool
1976-08-26,full,55.6,cool
1976-08-26,rolling20y,47.07,cool
1976-08-27,full,55.6,cool
1976-08-27,rolling20y,47.07,cool
1976-08-30,full,55.6,cool
1976-08-30,rolling20y,47.07,cool
1976-08-31,full,55.6,cool
1976-08-31,rolling20y,47.07,cool
1976-09-01,full,56.16,cool
1976-09-01,rolling20y,47.55,cool
1976-09-02,full,56.16,cool
1976-09-02,rolling20y,47.55,cool
1976-09-03,full,56.16,cool
1976-09-03,rolling20y,47.55,cool
1976-09-06,full,56.16,cool
1976-09-06,rolling20y,47.55,cool
1976-09-07,full,56.16,cool
1976-09-07,rolling20y,47.55,cool
1976-09-08,full,56.16,cool
1976-09-08,rolling20y,47.55,cool
1976-09-09,full,56.16,cool
1976-09-09,rolling20y,47.55,cool
1976-09-10,full,56.16,cool
1976-09-10,rolling20y,47.55,cool
1976-09-13,full,56.16,cool
1976-09-13,rolling20y,47.55,cool
1976-09-14,full,56.16,cool
1976-09-14,rolling20y,47.55,cool
1976-09-15,full,56.16,cool
1976-09-15,rolling20y,47.55,cool
1976-09-16,full,56.16,cool
1976-09-16,rolling20y,47.55,cool
1976-09-17,full,56.16,cool
1976-09-17,rolling20y,47.55,cool
1976-09-20,full,56.16,cool
1976-09-20,rolling20y,47.55,cool
1976-09-21,full,56.16,cool
1976-09-21,rolling20y,47.55,cool
1976-09-22,full,56.16,cool
1976-09-22,rolling20y,47.55,cool
1976-09-23,full,56.16,cool
1976-09-23,rolling20y,47.55,cool
1976-09-24,full,56.16,cool
1976-09-24,rolling20y,47.55,cool
1976-09-27,full,56.16,cool
1976-09-27,rolling20y,47.55,cool
1976-09-28,full,56.16,cool
1976-09-28,rolling20y,47.55,cool
1976-09-29,full,56.16,cool
1976-09-29,rolling20y,47.55,cool
1976-09-30,full,56.16,cool
1976-09-30,rolling20y,47.55,cool
1976-10-01,full,57.96,cool
1976-10-01,rolling20y,50.27,cool
1976-10-04,full,57.96,cool
1976-10-04,rolling20y,50.27,cool
1976-10-05,full,57.96,cool
1976-10-05,rolling20y,50.27,cool
1976-10-06,full,57.96,cool
1976-10-06,rolling20y,50.27,cool
1976-10-07,full,57.96,cool
1976-10-07,rolling20y,50.27,cool
1976-10-08,full,57.96,cool
1976-10-08,rolling20y,50.27,cool
1976-10-11,full,57.96,cool
1976-10-11,rolling20y,50.27,cool
1976-10-12,full,57.96,cool
1976-10-12,rolling20y,50.27,cool
1976-10-13,full,57.96,cool
1976-10-13,rolling20y,50.27,cool
1976-10-14,full,57.96,cool
1976-10-14,rolling20y,50.27,cool
1976-10-15,full,57.96,cool
1976-10-15,rolling20y,50.27,cool
1976-10-18,full,57.96,cool
1976-10-18,rolling20y,50.27,cool
1976-10-19,full,57.96,cool
1976-10-19,rolling20y,50.27,cool
1976-10-20,full,57.96,cool
1976-10-20,rolling20y,50.27,cool
1976-10-21,full,57.96,cool
1976-10-21,rolling20y,50.27,cool
1976-10-22,full,57.96,cool
1976-10-22,rolling20y,50.27,cool
1976-10-25,full,57.96,cool
1976-10-25,rolling20y,50.27,cool
1976-10-26,full,57.96,cool
1976-10-26,rolling20y,50.27,cool
1976-10-27,full,57.96,cool
1976-10-27,rolling20y,50.27,cool
1976-10-28,full,57.96,cool
1976-10-28,rolling20y,50.27,cool
1976-10-29,full,57.96,cool
1976-10-29,rolling20y,50.27,cool
1976-11-01,full,57.34,cool
1976-11-01,rolling20y,49.83,cool
1976-11-02,full,57.34,cool
1976-11-02,rolling20y,49.83,cool
1976-11-03,full,57.34,cool
1976-11-03,rolling20y,49.83,cool
1976-11-04,full,57.34,cool
1976-11-04,rolling20y,49.83,cool
1976-11-05,full,57.34,cool
1976-11-05,rolling20y,49.83,cool
1976-11-08,full,57.34,cool
1976-11-08,rolling20y,49.83,cool
1976-11-09,full,57.34,cool
1976-11-09,rolling20y,49.83,cool
1976-11-10,full,57.34,cool
1976-11-10,rolling20y,49.83,cool
1976-11-11,full,57.34,cool
1976-11-11,rolling20y,49.83,cool
1976-11-12,full,57.34,cool
1976-11-12,rolling20y,49.83,cool
1976-11-15,full,57.34,cool
1976-11-15,rolling20y,49.83,cool
1976-11-16,full,57.34,cool
1976-11-16,rolling20y,49.83,cool
1976-11-17,full,57.34,cool
1976-11-17,rolling20y,49.83,cool
1976-11-18,full,57.34,cool
1976-11-18,rolling20y,49.83,cool
1976-11-19,full,57.34,cool
1976-11-19,rolling20y,49.83,cool
1976-11-22,full,57.34,cool
1976-11-22,rolling20y,49.83,cool
1976-11-23,full,57.34,cool
1976-11-23,rolling20y,49.83,cool
1976-11-24,full,57.34,cool
1976-11-24,rolling20y,49.83,cool
1976-11-25,full,57.34,cool
1976-11-25,rolling20y,49.83,cool
1976-11-26,full,57.34,cool
1976-11-26,rolling20y,49.83,cool
1976-11-29,full,57.34,cool
1976-11-29,rolling20y,49.83,cool
1976-11-30,full,57.34,cool
1976-11-30,rolling20y,49.83,cool
1976-12-01,full,58.57,cool
1976-12-01,rolling20y,50.71,cool
1976-12-02,full,58.57,cool
1976-12-02,rolling20y,50.71,cool
1976-12-03,full,58.57,cool
1976-12-03,rolling20y,50.71,cool
1976-12-06,full,58.57,cool
1976-12-06,rolling20y,50.71,cool
1976-12-07,full,58.57,cool
1976-12-07,rolling20y,50.71,cool
1976-12-08,full,58.57,cool
1976-12-08,rolling20y,50.71,cool
1976-12-09,full,58.57,cool
1976-12-09,rolling20y,50.71,cool
1976-12-10,full,58.57,cool
1976-12-10,rolling20y,50.71,cool
1976-12-13,full,58.57,cool
1976-12-13,rolling20y,50.71,cool
1976-12-14,full,58.57,cool
1976-12-14,rolling20y,50.71,cool
1976-12-15,full,58.57,cool
1976-12-15,rolling20y,50.71,cool
1976-12-16,full,58.57,cool
1976-12-16,rolling20y,50.71,cool
1976-12-17,full,58.57,cool
1976-12-17,rolling20y,50.71,cool
1976-12-20,full,58.57,cool
1976-12-20,rolling20y,50.71,cool
1976-12-21,full,58.57,cool
1976-12-21,rolling20y,50.71,cool
1976-12-22,full,58.57,cool
1976-12-22,rolling20y,50.71,cool
1976-12-23,full,58.57,cool
1976-12-23,rolling20y,50.71,cool
1976-12-24,full,58.57,cool
1976-12-24,rolling20y,50.71,cool
1976-12-27,full,58.57,cool
1976-12-27,rolling20y,50.71,cool
1976-12-28,full,58.57,cool
1976-12-28,rolling20y,50.71,cool
1976-12-29,full,58.57,cool
1976-12-29,rolling20y,50.71,cool
1976-12-30,full,58.57,cool
1976-12-30,rolling20y,50.71,cool
1976-12-31,full,58.57,cool
1976-12-31,rolling20y,50.71,cool
1977-01-03,full,57.95,cool
1977-01-03,rolling20y,50.53,cool
1977-01-04,full,57.95,cool
1977-01-04,rolling20y,50.53,cool
1977-01-05,full,57.95,cool
1977-01-05,rolling20y,50.53,cool
1977-01-06,full,57.95,cool
1977-01-06,rolling20y,50.53,cool
1977-01-07,full,57.95,cool
1977-01-07,rolling20y,50.53,cool
1977-01-10,full,57.95,cool
1977-01-10,rolling20y,50.53,cool
1977-01-11,full,57.95,cool
1977-01-11,rolling20y,50.53,cool
1977-01-12,full,57.95,cool
1977-01-12,rolling20y,50.53,cool
1977-01-13,full,57.95,cool
1977-01-13,rolling20y,50.53,cool
1977-01-14,full,57.95,cool
1977-01-14,rolling20y,50.53,cool
1977-01-17,full,57.95,cool
1977-01-17,rolling20y,50.53,cool
1977-01-18,full,57.95,cool
1977-01-18,rolling20y,50.53,cool
1977-01-19,full,57.95,cool
1977-01-19,rolling20y,50.53,cool
1977-01-20,full,57.95,cool
1977-01-20,rolling20y,50.53,cool
1977-01-21,full,57.95,cool
1977-01-21,rolling20y,50.53,cool
1977-01-24,full,57.95,cool
1977-01-24,rolling20y,50.53,cool
1977-01-25,full,57.95,cool
1977-01-25,rolling20y,50.53,cool
1977-01-26,full,57.95,cool
1977-01-26,rolling20y,50.53,cool
1977-01-27,full,57.95,cool
1977-01-27,rolling20y,50.53,cool
1977-01-28,full,57.95,cool
1977-01-28,rolling20y,50.53,cool
1977-01-31,full,57.95,cool
1977-01-31,rolling20y,50.53,cool
1977-02-01,full,56.77,cool
1977-02-01,rolling20y,49.92,cool
1977-02-02,full,56.77,cool
1977-02-02,rolling20y,49.92,cool
1977-02-03,full,56.77,cool
1977-02-03,rolling20y,49.92,cool
1977-02-04,full,56.77,cool
1977-02-04,rolling20y,49.92,cool
1977-02-07,full,56.77,cool
1977-02-07,rolling20y,49.92,cool
1977-02-08,full,56.77,cool
1977-02-08,rolling20y,49.92,cool
1977-02-09,full,56.77,cool
1977-02-09,rolling20y,49.92,cool
1977-02-10,full,56.77,cool
1977-02-10,rolling20y,49.92,cool
1977-02-11,full,56.77,cool
1977-02-11,rolling20y,49.92,cool
1977-02-14,full,56.77,cool
1977-02-14,rolling20y,49.92,cool
1977-02-15,full,56.77,cool
1977-02-15,rolling20y,49.92,cool
1977-02-16,full,56.77,cool
1977-02-16,rolling20y,49.92,cool
1977-02-17,full,56.77,cool
1977-02-17,rolling20y,49.92,cool
1977-02-18,full,56.77,cool
1977-02-18,rolling20y,49.92,cool
1977-02-21,full,56.77,cool
1977-02-21,rolling20y,49.92,cool
1977-02-22,full,56.77,cool
1977-02-22,rolling20y,49.92,cool
1977-02-23,full,56.77,cool
1977-02-23,rolling20y,49.92,cool
1977-02-24,full,56.77,cool
1977-02-24,rolling20y,49.92,cool
1977-02-25,full,56.77,cool
1977-02-25,rolling20y,49.92,cool
1977-02-28,full,56.77,cool
1977-02-28,rolling20y,49.92,cool
1977-03-01,full,56.17,cool
1977-03-01,rolling20y,49.35,cool
1977-03-02,full,56.17,cool
1977-03-02,rolling20y,49.35,cool
1977-03-03,full,56.17,cool
1977-03-03,rolling20y,49.35,cool
1977-03-04,full,56.17,cool
1977-03-04,rolling20y,49.35,cool
1977-03-07,full,56.17,cool
1977-03-07,rolling20y,49.35,cool
1977-03-08,full,56.17,cool
1977-03-08,rolling20y,49.35,cool
1977-03-09,full,56.17,cool
1977-03-09,rolling20y,49.35,cool
1977-03-10,full,56.17,cool
1977-03-10,rolling20y,49.35,cool
1977-03-11,full,56.17,cool
1977-03-11,rolling20y,49.35,cool
1977-03-14,full,56.17,cool
1977-03-14,rolling20y,49.35,cool
1977-03-15,full,56.17,cool
1977-03-15,rolling20y,49.35,cool
1977-03-16,full,56.17,cool
1977-03-16,rolling20y,49.35,cool
1977-03-17,full,56.17,cool
1977-03-17,rolling20y,49.35,cool
1977-03-18,full,56.17,cool
1977-03-18,rolling20y,49.35,cool
1977-03-21,full,56.17,cool
1977-03-21,rolling20y,49.35,cool
1977-03-22,full,56.17,cool
1977-03-22,rolling20y,49.35,cool
1977-03-23,full,56.17,cool
1977-03-23,rolling20y,49.35,cool
1977-03-24,full,56.17,cool
1977-03-24,rolling20y,49.35,cool
1977-03-25,full,56.17,cool
1977-03-25,rolling20y,49.35,cool
1977-03-28,full,56.17,cool
1977-03-28,rolling20y,49.35,cool
1977-03-29,full,56.17,cool
1977-03-29,rolling20y,49.35,cool
1977-03-30,full,56.17,cool
1977-03-30,rolling20y,49.35,cool
1977-03-31,full,56.17,cool
1977-03-31,rolling20y,49.35,cool
1977-04-01,full,57.04,cool
1977-04-01,rolling20y,50.65,cool
1977-04-04,full,57.04,cool
1977-04-04,rolling20y,50.65,cool
1977-04-05,full,57.04,cool
1977-04-05,rolling20y,50.65,cool
1977-04-06,full,57.04,cool
1977-04-06,rolling20y,50.65,cool
1977-04-07,full,57.04,cool
1977-04-07,rolling20y,50.65,cool
1977-04-08,full,57.04,cool
1977-04-08,rolling20y,50.65,cool
1977-04-11,full,57.04,cool
1977-04-11,rolling20y,50.65,cool
1977-04-12,full,57.04,cool
1977-04-12,rolling20y,50.65,cool
1977-04-13,full,57.04,cool
1977-04-13,rolling20y,50.65,cool
1977-04-14,full,57.04,cool
1977-04-14,rolling20y,50.65,cool
1977-04-15,full,57.04,cool
1977-04-15,rolling20y,50.65,cool
1977-04-18,full,57.04,cool
1977-04-18,rolling20y,50.65,cool
1977-04-19,full,57.04,cool
1977-04-19,rolling20y,50.65,cool
1977-04-20,full,57.04,cool
1977-04-20,rolling20y,50.65,cool
1977-04-21,full,57.04,cool
1977-04-21,rolling20y,50.65,cool
1977-04-22,full,57.04,cool
1977-04-22,rolling20y,50.65,cool
1977-04-25,full,57.04,cool
1977-04-25,rolling20y,50.65,cool
1977-04-26,full,57.04,cool
1977-04-26,rolling20y,50.65,cool
1977-04-27,full,57.04,cool
1977-04-27,rolling20y,50.65,cool
1977-04-28,full,57.04,cool
1977-04-28,rolling20y,50.65,cool
1977-04-29,full,57.04,cool
1977-04-29,rolling20y,50.65,cool
1977-05-02,full,55.32,cool
1977-05-02,rolling20y,49.02,cool
1977-05-03,full,55.32,cool
1977-05-03,rolling20y,49.02,cool
1977-05-04,full,55.32,cool
1977-05-04,rolling20y,49.02,cool
1977-05-05,full,55.32,cool
1977-05-05,rolling20y,49.02,cool
1977-05-06,full,55.32,cool
1977-05-06,rolling20y,49.02,cool
1977-05-09,full,55.32,cool
1977-05-09,rolling20y,49.02,cool
1977-05-10,full,55.32,cool
1977-05-10,rolling20y,49.02,cool
1977-05-11,full,55.32,cool
1977-05-11,rolling20y,49.02,cool
1977-05-12,full,55.32,cool
1977-05-12,rolling20y,49.02,cool
1977-05-13,full,55.32,cool
1977-05-13,rolling20y,49.02,cool
1977-05-16,full,55.32,cool
1977-05-16,rolling20y,49.02,cool
1977-05-17,full,55.32,cool
1977-05-17,rolling20y,49.02,cool
1977-05-18,full,55.32,cool
1977-05-18,rolling20y,49.02,cool
1977-05-19,full,55.32,cool
1977-05-19,rolling20y,49.02,cool
1977-05-20,full,55.32,cool
1977-05-20,rolling20y,49.02,cool
1977-05-23,full,55.32,cool
1977-05-23,rolling20y,49.02,cool
1977-05-24,full,55.32,cool
1977-05-24,rolling20y,49.02,cool
1977-05-25,full,55.32,cool
1977-05-25,rolling20y,49.02,cool
1977-05-26,full,55.32,cool
1977-05-26,rolling20y,49.02,cool
1977-05-27,full,55.32,cool
1977-05-27,rolling20y,49.02,cool
1977-05-30,full,55.32,cool
1977-05-30,rolling20y,49.02,cool
1977-05-31,full,55.32,cool
1977-05-31,rolling20y,49.02,cool
1977-06-01,full,55.79,cool
1977-06-01,rolling20y,49.51,cool
1977-06-02,full,55.79,cool
1977-06-02,rolling20y,49.51,cool
1977-06-03,full,55.79,cool
1977-06-03,rolling20y,49.51,cool
1977-06-06,full,55.79,cool
1977-06-06,rolling20y,49.51,cool
1977-06-07,full,55.79,cool
1977-06-07,rolling20y,49.51,cool
1977-06-08,full,55.79,cool
1977-06-08,rolling20y,49.51,cool
1977-06-09,full,55.79,cool
1977-06-09,rolling20y,49.51,cool
1977-06-10,full,55.79,cool
1977-06-10,rolling20y,49.51,cool
1977-06-13,full,55.79,cool
1977-06-13,rolling20y,49.51,cool
1977-06-14,full,55.79,cool
1977-06-14,rolling20y,49.51,cool
1977-06-15,full,55.79,cool
1977-06-15,rolling20y,49.51,cool
1977-06-16,full,55.79,cool
1977-06-16,rolling20y,49.51,cool
1977-06-17,full,55.79,cool
1977-06-17,rolling20y,49.51,cool
1977-06-20,full,55.79,cool
1977-06-20,rolling20y,49.51,cool
1977-06-21,full,55.79,cool
1977-06-21,rolling20y,49.51,cool
1977-06-22,full,55.79,cool
1977-06-22,rolling20y,49.51,cool
1977-06-23,full,55.79,cool
1977-06-23,rolling20y,49.51,cool
1977-06-24,full,55.79,cool
1977-06-24,rolling20y,49.51,cool
1977-06-27,full,55.79,cool
1977-06-27,rolling20y,49.51,cool
1977-06-28,full,55.79,cool
1977-06-28,rolling20y,49.51,cool
1977-06-29,full,55.79,cool
1977-06-29,rolling20y,49.51,cool
1977-06-30,full,55.79,cool
1977-06-30,rolling20y,49.51,cool
1977-07-01,full,54.03,cool
1977-07-01,rolling20y,48.36,cool
1977-07-04,full,54.03,cool
1977-07-04,rolling20y,48.36,cool
1977-07-05,full,54.03,cool
1977-07-05,rolling20y,48.36,cool
1977-07-06,full,54.03,cool
1977-07-06,rolling20y,48.36,cool
1977-07-07,full,54.03,cool
1977-07-07,rolling20y,48.36,cool
1977-07-08,full,54.03,cool
1977-07-08,rolling20y,48.36,cool
1977-07-11,full,54.03,cool
1977-07-11,rolling20y,48.36,cool
1977-07-12,full,54.03,cool
1977-07-12,rolling20y,48.36,cool
1977-07-13,full,54.03,cool
1977-07-13,rolling20y,48.36,cool
1977-07-14,full,54.03,cool
1977-07-14,rolling20y,48.36,cool
1977-07-15,full,54.03,cool
1977-07-15,rolling20y,48.36,cool
1977-07-18,full,54.03,cool
1977-07-18,rolling20y,48.36,cool
1977-07-19,full,54.03,cool
1977-07-19,rolling20y,48.36,cool
1977-07-20,full,54.03,cool
1977-07-20,rolling20y,48.36,cool
1977-07-21,full,54.03,cool
1977-07-21,rolling20y,48.36,cool
1977-07-22,full,54.03,cool
1977-07-22,rolling20y,48.36,cool
1977-07-25,full,54.03,cool
1977-07-25,rolling20y,48.36,cool
1977-07-26,full,54.03,cool
1977-07-26,rolling20y,48.36,cool
1977-07-27,full,54.03,cool
1977-07-27,rolling20y,48.36,cool
1977-07-28,full,54.03,cool
1977-07-28,rolling20y,48.36,cool
1977-07-29,full,54.03,cool
1977-07-29,rolling20y,48.36,cool
1977-08-01,full,52.89,cool
1977-08-01,rolling20y,47.12,cool
1977-08-02,full,52.89,cool
1977-08-02,rolling20y,47.12,cool
1977-08-03,full,52.89,cool
1977-08-03,rolling20y,47.12,cool
1977-08-04,full,52.89,cool
1977-08-04,rolling20y,47.12,cool
1977-08-05,full,52.89,cool
1977-08-05,rolling20y,47.12,cool
1977-08-08,full,52.89,cool
1977-08-08,rolling20y,47.12,cool
1977-08-09,full,52.89,cool
1977-08-09,rolling20y,47.12,cool
1977-08-10,full,52.89,cool
1977-08-10,rolling20y,47.12,cool
1977-08-11,full,52.89,cool
1977-08-11,rolling20y,47.12,cool
1977-08-12,full,52.89,cool
1977-08-12,rolling20y,47.12,cool
1977-08-15,full,52.89,cool
1977-08-15,rolling20y,47.12,cool
1977-08-16,full,52.89,cool
1977-08-16,rolling20y,47.12,cool
1977-08-17,full,52.89,cool
1977-08-17,rolling20y,47.12,cool
1977-08-18,full,52.89,cool
1977-08-18,rolling20y,47.12,cool
1977-08-19,full,52.89,cool
1977-08-19,rolling20y,47.12,cool
1977-08-22,full,52.89,cool
1977-08-22,rolling20y,47.12,cool
1977-08-23,full,52.89,cool
1977-08-23,rolling20y,47.12,cool
1977-08-24,full,52.89,cool
1977-08-24,rolling20y,47.12,cool
1977-08-25,full,52.89,cool
1977-08-25,rolling20y,47.12,cool
1977-08-26,full,52.89,cool
1977-08-26,rolling20y,47.12,cool
1977-08-29,full,52.89,cool
1977-08-29,rolling20y,47.12,cool
1977-08-30,full,52.89,cool
1977-08-30,rolling20y,47.12,cool
1977-08-31,full,52.89,cool
1977-08-31,rolling20y,47.12,cool
1977-09-01,full,52.3,cool
1977-09-01,rolling20y,46.45,cool
1977-09-02,full,52.3,cool
1977-09-02,rolling20y,46.45,cool
1977-09-05,full,52.3,cool
1977-09-05,rolling20y,46.45,cool
1977-09-06,full,52.3,cool
1977-09-06,rolling20y,46.45,cool
1977-09-07,full,52.3,cool
1977-09-07,rolling20y,46.45,cool
1977-09-08,full,52.3,cool
1977-09-08,rolling20y,46.45,cool
1977-09-09,full,52.3,cool
1977-09-09,rolling20y,46.45,cool
1977-09-12,full,52.3,cool
1977-09-12,rolling20y,46.45,cool
1977-09-13,full,52.3,cool
1977-09-13,rolling20y,46.45,cool
1977-09-14,full,52.3,cool
1977-09-14,rolling20y,46.45,cool
1977-09-15,full,52.3,cool
1977-09-15,rolling20y,46.45,cool
1977-09-16,full,52.3,cool
1977-09-16,rolling20y,46.45,cool
1977-09-19,full,52.3,cool
1977-09-19,rolling20y,46.45,cool
1977-09-20,full,52.3,cool
1977-09-20,rolling20y,46.45,cool
1977-09-21,full,52.3,cool
1977-09-21,rolling20y,46.45,cool
1977-09-22,full,52.3,cool
1977-09-22,rolling20y,46.45,cool
1977-09-23,full,52.3,cool
1977-09-23,rolling20y,46.45,cool
1977-09-26,full,52.3,cool
1977-09-26,rolling20y,46.45,cool
1977-09-27,full,52.3,cool
1977-09-27,rolling20y,46.45,cool
1977-09-28,full,52.3,cool
1977-09-28,rolling20y,46.45,cool
1977-09-29,full,52.3,cool
1977-09-29,rolling20y,46.45,cool
1977-09-30,full,52.3,cool
1977-09-30,rolling20y,46.45,cool
1977-10-03,full,51.78,cool
1977-10-03,rolling20y,47.2,cool
1977-10-04,full,51.78,cool
1977-10-04,rolling20y,47.2,cool
1977-10-05,full,51.78,cool
1977-10-05,rolling20y,47.2,cool
1977-10-06,full,51.78,cool
1977-10-06,rolling20y,47.2,cool
1977-10-07,full,51.78,cool
1977-10-07,rolling20y,47.2,cool
1977-10-10,full,51.78,cool
1977-10-10,rolling20y,47.2,cool
1977-10-11,full,51.78,cool
1977-10-11,rolling20y,47.2,cool
1977-10-12,full,51.78,cool
1977-10-12,rolling20y,47.2,cool
1977-10-13,full,51.78,cool
1977-10-13,rolling20y,47.2,cool
1977-10-14,full,51.78,cool
1977-10-14,rolling20y,47.2,cool
1977-10-17,full,51.78,cool
1977-10-17,rolling20y,47.2,cool
1977-10-18,full,51.78,cool
1977-10-18,rolling20y,47.2,cool
1977-10-19,full,51.78,cool
1977-10-19,rolling20y,47.2,cool
1977-10-20,full,51.78,cool
1977-10-20,rolling20y,47.2,cool
1977-10-21,full,51.78,cool
1977-10-21,rolling20y,47.2,cool
1977-10-24,full,51.78,cool
1977-10-24,rolling20y,47.2,cool
1977-10-25,full,51.78,cool
1977-10-25,rolling20y,47.2,cool
1977-10-26,full,51.78,cool
1977-10-26,rolling20y,47.2,cool
1977-10-27,full,51.78,cool
1977-10-27,rolling20y,47.2,cool
1977-10-28,full,51.78,cool
1977-10-28,rolling20y,47.2,cool
1977-10-31,full,51.78,cool
1977-10-31,rolling20y,47.2,cool
1977-11-01,full,51.65,cool
1977-11-01,rolling20y,47.07,cool
1977-11-02,full,51.65,cool
1977-11-02,rolling20y,47.07,cool
1977-11-03,full,51.65,cool
1977-11-03,rolling20y,47.07,cool
1977-11-04,full,51.65,cool
1977-11-04,rolling20y,47.07,cool
1977-11-07,full,51.65,cool
1977-11-07,rolling20y,47.07,cool
1977-11-08,full,51.65,cool
1977-11-08,rolling20y,47.07,cool
1977-11-09,full,51.65,cool
1977-11-09,rolling20y,47.07,cool
1977-11-10,full,51.65,cool
1977-11-10,rolling20y,47.07,cool
1977-11-11,full,51.65,cool
1977-11-11,rolling20y,47.07,cool
1977-11-14,full,51.65,cool
1977-11-14,rolling20y,47.07,cool
1977-11-15,full,51.65,cool
1977-11-15,rolling20y,47.07,cool
1977-11-16,full,51.65,cool
1977-11-16,rolling20y,47.07,cool
1977-11-17,full,51.65,cool
1977-11-17,rolling20y,47.07,cool
1977-11-18,full,51.65,cool
1977-11-18,rolling20y,47.07,cool
